id,verbatim_text,product,pack,region,issue_type,source,created_at,taxonomy_coverage,is_planted_issue,planted_issue_id
0ef6adb2-4fd9-4f61-bf0c-0fc46c265219,Box crushed in shipping to Texas,Soda Pop,Resealable Bag v1,Texas,Damaged Pack,Call Center,2026-01-21T18:52:00,0.68,False,
b6b228fd-377a-4d86-80f6-44eaeaf2aca3,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,Pacific Northwest,Wrong Flavor,Amazon Review,2026-01-21T19:11:00,0.61,False,
25619c3d-bc03-4897-8f02-ed80d11439ea,Opened Granola Bar and it was stale,Granola Bar,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Amazon Review,2026-01-21T19:21:00,0.94,False,
9898dc6a-5f74-45fb-96ee-8b7946db0512,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Northeast,Low Fill,Amazon Review,2026-01-21T19:24:00,0.87,False,
e2bb845a-c4b0-4553-833c-9e6698b46c16,Resealable Resealable Bag v1 failed to close - California,Cookies Pack,Resealable Bag v1,California,Seal Failure,Call Center,2026-01-21T19:35:00,0.89,False,
3dcb320f-583f-4f2c-9136-d363b3b69c58,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,Pacific Northwest,Low Fill,Twitter,2026-01-21T19:42:00,0.65,False,
fd8b990c-5752-4b43-9889-d1adee9169af,Opened Crunchy Chips and it was stale,Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Call Center,2026-01-21T19:46:00,0.63,False,
43e5e38d-bb90-4873-be3e-a975c7bf947e,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Midwest,Low Fill,Twitter,2026-01-21T19:56:00,0.74,False,
2c08ab16-5e8a-41ae-81fc-93aa7e6a962e,Resealable Can 330ml failed to close - Texas,Granola Bar,Can 330ml,Texas,Seal Failure,Email,2026-01-21T19:57:00,0.66,False,
fdca75c7-abf7-4a13-8bf4-f4d89663b4c5,Resealable Bag v2 - New Lid leaking in transit to Northeast,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Leaking,Twitter,2026-01-21T20:05:00,0.88,False,
b50d0245-fee7-483f-8790-be36ecf3e386,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,Midwest,Wrong Flavor,Email,2026-01-21T20:23:00,0.79,False,
1dd2c727-68bb-40ed-8b08-936088d86be0,Resealable Bag v2 - New Lid half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v2 - New Lid,California,Low Fill,Twitter,2026-01-21T20:32:00,0.76,False,
ac55536a-1d1c-45a9-9e0f-08a4acd19382,Box 200g arrived torn,Crunchy Chips,Box 200g,Texas,Damaged Pack,Call Center,2026-01-21T20:48:00,0.76,False,
13c34920-ec60-4da7-b2fe-52d73acf38f3,Can 330ml leaking in transit to Midwest,Soda Pop,Can 330ml,Midwest,Leaking,Email,2026-01-21T20:57:00,0.91,False,
44423b93-54b4-4735-8a92-8877e6a71bc9,Resealable Bag v1 half empty - Cookies Pack,Cookies Pack,Resealable Bag v1,California,Low Fill,Twitter,2026-01-21T20:58:00,0.92,False,
ee4134f3-2c4f-4d1e-9677-2da1868e053e,New lid on Box 200g doesn't seal properly,Cookies Pack,Box 200g,Northeast,Seal Failure,Amazon Review,2026-01-21T21:09:00,0.63,False,
fc754453-30f2-473f-8949-f9657de7c6c4,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,California,Wrong Flavor,Call Center,2026-01-21T21:10:00,0.81,False,
b9ff39d0-fc9d-495b-b163-34a8bbddb801,Resealable Bag v2 - New Lid half empty - Soda Pop,Soda Pop,Resealable Bag v2 - New Lid,California,Low Fill,Call Center,2026-01-21T21:15:00,0.61,False,
3a066717-dfcd-45d0-9254-ce45016486c4,Resealable Bag v1 half empty - Cookies Pack,Cookies Pack,Resealable Bag v1,Pacific Northwest,Low Fill,Twitter,2026-01-21T21:15:00,0.93,False,
6104efd8-4991-466c-ab5a-3bb1d53b8255,Opened Soda Pop and it was stale,Soda Pop,Box 200g,Texas,Stale Taste,Amazon Review,2026-01-21T21:21:00,0.85,False,
b0ab777c-df0d-469b-9fed-0f319a1fe82a,Resealable Bag v1 leaking in transit to Pacific Northwest,Cookies Pack,Resealable Bag v1,Pacific Northwest,Leaking,Call Center,2026-01-21T21:26:00,0.61,False,
107f02d8-be39-4aac-9a37-dd03b924f0d6,Opened Crunchy Chips and it was stale,Crunchy Chips,Resealable Bag v1,Texas,Stale Taste,Twitter,2026-01-21T21:34:00,0.67,False,
95bc424f-43db-4a6e-801a-f410f9c214f5,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,Pacific Northwest,Wrong Flavor,Twitter,2026-01-21T21:43:00,0.81,False,
a3fdb01c-26d6-4716-8bac-30a4b4f01427,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,Midwest,Low Fill,Email,2026-01-21T21:54:00,0.64,False,
dd9c7212-bd2c-4644-930b-90fa60d5906f,Ordered Soda Pop got wrong flavor,Soda Pop,Can 330ml,Midwest,Wrong Flavor,Email,2026-01-21T22:06:00,0.65,False,
7fc4df47-b325-4407-9ef5-23a03aa83d95,"The Resealable Bag v1 won't close, goes stale in Northeast",Soda Pop,Resealable Bag v1,Northeast,Seal Failure,Twitter,2026-01-21T22:09:00,0.66,False,
46238d75-fbc0-47ef-bd59-e683c2bf961c,Resealable Bag v2 - New Lid arrived torn,Cookies Pack,Resealable Bag v2 - New Lid,Midwest,Damaged Pack,Amazon Review,2026-01-21T22:09:00,0.72,False,
d6062b7e-8b20-48ed-91da-9bbd241ca088,New lid on Resealable Bag v1 doesn't seal properly,Soda Pop,Resealable Bag v1,Midwest,Seal Failure,Call Center,2026-01-21T22:13:00,0.61,False,
c92912c4-32ff-4f8d-b9ba-8839f9409af1,Box crushed in shipping to California,Soda Pop,Resealable Bag v1,California,Damaged Pack,Email,2026-01-21T22:29:00,0.86,False,
3bf1970d-2fef-46eb-8971-85441efad470,Box crushed in shipping to Pacific Northwest,Soda Pop,Box 200g,Pacific Northwest,Damaged Pack,Call Center,2026-01-21T22:30:00,0.76,False,
89c223bd-4707-4118-af53-3d23e28a894d,New lid on Resealable Bag v1 doesn't seal properly,Cookies Pack,Resealable Bag v1,California,Seal Failure,Twitter,2026-01-21T22:45:00,0.73,False,
707299e0-d5dd-4242-a370-4d69f5ba6a62,New lid on Can 330ml doesn't seal properly,Soda Pop,Can 330ml,Northeast,Seal Failure,Amazon Review,2026-01-21T22:51:00,0.68,False,
c41614ca-0eb8-42cd-9901-c43a221ee3e8,"The Can 330ml won't close, goes stale in California",Cookies Pack,Can 330ml,California,Seal Failure,Call Center,2026-01-21T22:52:00,0.64,False,
7201f5bb-dd6e-40e9-8424-072557f884bb,Resealable Bag v1 arrived torn,Cookies Pack,Resealable Bag v1,California,Damaged Pack,Email,2026-01-21T22:55:00,0.66,False,
660d96ed-fabd-4a0f-a7c9-3c089c94179d,Opened Granola Bar and it was stale,Granola Bar,Can 330ml,Midwest,Stale Taste,Twitter,2026-01-21T22:58:00,0.91,False,
d5a7f149-cf4b-40a1-aeae-c40a1919a34b,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v1,Texas,Wrong Flavor,Call Center,2026-01-21T23:25:00,0.76,False,
841b12ed-21f0-47c5-b004-e8e7aa366b29,"The Can 330ml won't close, goes stale in Texas",Cookies Pack,Can 330ml,Texas,Seal Failure,Amazon Review,2026-01-21T23:35:00,0.68,False,
7cac62ca-d880-4313-88a8-5ca9bf177b10,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,Midwest,Low Fill,Email,2026-01-21T23:42:00,0.7,False,
746158bf-3fef-49ad-9e4a-4196c5e31e57,Resealable Resealable Bag v2 - New Lid failed to close - California,Crunchy Chips,Resealable Bag v2 - New Lid,California,Seal Failure,Email,2026-01-21T23:45:00,0.63,False,
b1d05acf-c089-4c2a-a650-224b8a18110c,Can 330ml leaking in transit to Pacific Northwest,Granola Bar,Can 330ml,Pacific Northwest,Leaking,Twitter,2026-01-21T23:48:00,0.81,False,
dc3d78df-c7e0-4195-84cd-9f3f8004075a,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,Midwest,Wrong Flavor,Amazon Review,2026-01-21T23:52:00,0.86,False,
c9412cd1-9417-432c-bf17-db0b7e34e555,"The Resealable Bag v2 - New Lid won't close, goes stale in Texas",Cookies Pack,Resealable Bag v2 - New Lid,Texas,Seal Failure,Call Center,2026-01-22T00:17:00,0.84,False,
deffe08f-d5ae-4218-92d9-85794652a92c,Stale Cookies Pack in Box 200g,Cookies Pack,Box 200g,Pacific Northwest,Stale Taste,Amazon Review,2026-01-22T00:23:00,0.62,False,
ae565853-7923-44a2-8667-617251e68f9a,Resealable Bag v1 leaking in transit to California,Crunchy Chips,Resealable Bag v1,California,Leaking,Amazon Review,2026-01-22T00:31:00,0.65,False,
1533ad4f-9162-4747-8667-b587bd2a31fc,Ordered Granola Bar got wrong flavor,Granola Bar,Resealable Bag v1,Northeast,Wrong Flavor,Twitter,2026-01-22T00:31:00,0.94,False,
d87c1ef1-e487-4d06-9c94-6371691cf1be,Ordered Cookies Pack got wrong flavor,Cookies Pack,Can 330ml,Texas,Wrong Flavor,Email,2026-01-22T01:20:00,0.74,False,
0506f6d0-3fa7-423c-ab08-ba0f8efa0d16,Can 330ml arrived torn,Cookies Pack,Can 330ml,Pacific Northwest,Damaged Pack,Amazon Review,2026-01-22T01:21:00,0.85,False,
f1fb6716-b1da-4b12-8d5f-ac7fbb6a986e,Can 330ml leaking in transit to Midwest,Cookies Pack,Can 330ml,Midwest,Leaking,Twitter,2026-01-22T01:22:00,0.87,False,
35c486bd-8c69-4616-b3b2-eccdd7879670,Resealable Bag v1 arrived torn,Soda Pop,Resealable Bag v1,Midwest,Damaged Pack,Twitter,2026-01-22T01:23:00,0.86,False,
6495612d-e85d-40b9-b299-7af89268a0f8,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Midwest,Low Fill,Amazon Review,2026-01-22T01:28:00,0.8,False,
43db24f5-16f9-4255-aa1a-a9f27d6cad8e,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,Texas,Wrong Flavor,Call Center,2026-01-22T01:29:00,0.83,False,
e1b97867-66b1-4116-85c4-b3b71343aba3,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Wrong Flavor,Amazon Review,2026-01-22T01:38:00,0.8,False,
a11d0df0-0595-4fc8-ac79-6a0e974806c2,Resealable Can 330ml failed to close - California,Granola Bar,Can 330ml,California,Seal Failure,Email,2026-01-22T01:40:00,0.9,False,
2c453c06-6b32-4dc2-a6e2-eb8d9b9764e4,Box 200g leaking in transit to Pacific Northwest,Soda Pop,Box 200g,Pacific Northwest,Leaking,Email,2026-01-22T01:50:00,0.93,False,
3f47e6ff-3ca4-4d87-a197-07c8ae3c65d0,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v1,Texas,Wrong Flavor,Twitter,2026-01-22T02:00:00,0.81,False,
83e811d1-dc51-4709-b909-71ccb2fda5b4,Resealable Resealable Bag v1 failed to close - Midwest,Granola Bar,Resealable Bag v1,Midwest,Seal Failure,Email,2026-01-22T02:04:00,0.78,False,
1914bb5f-bed7-4e22-94b7-cc7207d8956f,Granola Bar tastes stale from Pacific Northwest,Granola Bar,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Amazon Review,2026-01-22T02:12:00,0.84,False,
6a58cfef-ffd4-4f2c-a4d4-59cdd367ce24,Can 330ml leaking in transit to Pacific Northwest,Cookies Pack,Can 330ml,Pacific Northwest,Leaking,Twitter,2026-01-22T02:29:00,0.81,False,
606c85ad-b4b9-4154-adcf-b03994d0528d,Resealable Bag v1 leaking in transit to Texas,Cookies Pack,Resealable Bag v1,Texas,Leaking,Amazon Review,2026-01-22T02:36:00,0.84,False,
adb69806-a9b3-428a-9ada-00a17e09c27d,Can 330ml leaking in transit to California,Granola Bar,Can 330ml,California,Leaking,Twitter,2026-01-22T02:38:00,0.61,False,
048c23e9-00e8-4c51-8e5c-bb66beca7947,Box crushed in shipping to Texas,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Email,2026-01-22T02:39:00,0.85,False,
9d7e28ac-3429-43d8-ba46-05b425368244,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,California,Low Fill,Call Center,2026-01-22T02:41:00,0.8,False,
ad445b53-cddc-4d5b-9e89-69170ba76467,Box 200g half empty - Soda Pop,Soda Pop,Box 200g,Northeast,Low Fill,Twitter,2026-01-22T02:49:00,0.88,False,
9b4ea326-cb66-4118-8c36-7cb3cfa3cfad,Opened Granola Bar and it was stale,Granola Bar,Box 200g,Midwest,Stale Taste,Call Center,2026-01-22T02:56:00,0.77,False,
2cafc884-949c-466b-8d6c-1b0fc3b5928d,Ordered Granola Bar got wrong flavor,Granola Bar,Can 330ml,Northeast,Wrong Flavor,Call Center,2026-01-22T03:15:00,0.88,False,
f4e34915-b0c4-4370-815b-82011e4e3d0a,Ordered Granola Bar got wrong flavor,Granola Bar,Resealable Bag v1,Texas,Wrong Flavor,Amazon Review,2026-01-22T03:16:00,0.7,False,
c98ca54e-1730-4b12-80db-790d4679b9fa,Can 330ml leaking in transit to Northeast,Soda Pop,Can 330ml,Northeast,Leaking,Email,2026-01-22T03:25:00,0.78,False,
cdf6e366-97b7-44da-b6ef-cdd1f5d98a21,"The Resealable Bag v1 won't close, goes stale in Midwest",Crunchy Chips,Resealable Bag v1,Midwest,Seal Failure,Amazon Review,2026-01-22T03:27:00,0.72,False,
ce42bed5-69b8-440c-adf4-8f7cf134d350,"The Resealable Bag v1 won't close, goes stale in Texas",Soda Pop,Resealable Bag v1,Texas,Seal Failure,Amazon Review,2026-01-22T03:29:00,0.77,False,
4d51c12c-4c2c-483b-b2ef-0b481ef10344,Stale Crunchy Chips in Resealable Bag v1,Crunchy Chips,Resealable Bag v1,Midwest,Stale Taste,Amazon Review,2026-01-22T03:29:00,0.68,False,
53727cde-c96f-49b2-9a51-bc85d3ea903b,Resealable Resealable Bag v2 - New Lid failed to close - California,Crunchy Chips,Resealable Bag v2 - New Lid,California,Seal Failure,Twitter,2026-01-22T03:34:00,0.91,False,
904f7a01-80a7-4cba-8405-8ec57dc4a9d4,Ordered Soda Pop got wrong flavor,Soda Pop,Can 330ml,Midwest,Wrong Flavor,Twitter,2026-01-22T03:38:00,0.65,False,
61319733-b869-42ef-9a85-84bedab0a7a0,Resealable Bag v2 - New Lid half empty - Granola Bar,Granola Bar,Resealable Bag v2 - New Lid,Northeast,Low Fill,Twitter,2026-01-22T03:46:00,0.92,False,
a2e34187-0967-431c-8fe3-688fc87823e2,Resealable Bag v2 - New Lid half empty - Soda Pop,Soda Pop,Resealable Bag v2 - New Lid,Northeast,Low Fill,Amazon Review,2026-01-22T03:56:00,0.77,False,
6b6a8e60-4196-4855-9318-3d060e02c1ab,Can 330ml leaking in transit to Pacific Northwest,Granola Bar,Can 330ml,Pacific Northwest,Leaking,Call Center,2026-01-22T04:04:00,0.84,False,
c71dd09b-9678-4b8a-8707-9854c070ef34,Can 330ml leaking in transit to California,Crunchy Chips,Can 330ml,California,Leaking,Amazon Review,2026-01-22T04:10:00,0.87,False,
3a56c318-2524-448f-b8dc-3c8ca9f1bc91,Opened Soda Pop and it was stale,Soda Pop,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Call Center,2026-01-22T04:23:00,0.86,False,
29b622e1-a538-47b7-86c5-2a01e10482f9,Ordered Cookies Pack got wrong flavor,Cookies Pack,Can 330ml,Texas,Wrong Flavor,Email,2026-01-22T04:24:00,0.65,False,
57c0f95b-1daa-4277-96f7-4f51f778fd4c,Granola Bar tastes stale from Midwest,Granola Bar,Resealable Bag v1,Midwest,Stale Taste,Amazon Review,2026-01-22T04:38:00,0.94,False,
c6f8ad03-9093-4bad-ba8b-692db23f2918,Box 200g half empty - Cookies Pack,Cookies Pack,Box 200g,Pacific Northwest,Low Fill,Call Center,2026-01-22T04:40:00,0.74,False,
6ef27a13-926a-47b8-98f4-1558ce73bfd9,Can 330ml leaking in transit to Texas,Soda Pop,Can 330ml,Texas,Leaking,Twitter,2026-01-22T04:55:00,0.62,False,
82d238ad-4890-4a98-9f59-027ede1efb66,Box 200g half empty - Cookies Pack,Cookies Pack,Box 200g,California,Low Fill,Amazon Review,2026-01-22T05:08:00,0.66,False,
202dacff-2894-4a61-b3d2-c99fbb89dd60,Stale Cookies Pack in Resealable Bag v1,Cookies Pack,Resealable Bag v1,Midwest,Stale Taste,Amazon Review,2026-01-22T05:15:00,0.62,False,
a6d866ee-eeea-43ec-90e6-c07ddb07988f,Resealable Bag v1 leaking in transit to Northeast,Cookies Pack,Resealable Bag v1,Northeast,Leaking,Twitter,2026-01-22T05:23:00,0.67,False,
2cc0cecf-e4d6-451e-a933-e7c1d8dca989,Stale Crunchy Chips in Resealable Bag v1,Crunchy Chips,Resealable Bag v1,Pacific Northwest,Stale Taste,Email,2026-01-22T05:34:00,0.92,False,
6e7fc33c-d39f-4a3a-8e39-03ba4e1b889e,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,California,Low Fill,Email,2026-01-22T05:47:00,0.95,False,
94c256e2-0bb9-4403-b657-1cc142aa445c,Resealable Bag v1 arrived torn,Soda Pop,Resealable Bag v1,Midwest,Damaged Pack,Twitter,2026-01-22T05:50:00,0.64,False,
81b41c0d-a816-4840-a8b8-b7b041f3ee0a,Box 200g half empty - Cookies Pack,Cookies Pack,Box 200g,Texas,Low Fill,Twitter,2026-01-22T06:11:00,0.67,False,
dd3f1495-ae65-4da4-97db-9fd65437ce9a,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Northeast,Low Fill,Call Center,2026-01-22T06:11:00,0.81,False,
f68ae612-9099-4f35-9fee-627467c33a5f,"The Resealable Bag v2 - New Lid won't close, goes stale in Texas",Soda Pop,Resealable Bag v2 - New Lid,Texas,Seal Failure,Twitter,2026-01-22T06:21:00,0.75,False,
b6c7a935-d34a-4835-9a59-901a1c4adcb1,Resealable Bag v2 - New Lid half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v2 - New Lid,California,Low Fill,Email,2026-01-22T06:32:00,0.77,False,
5e0b45d9-865d-4e01-bb44-ba68394479d3,Box 200g half empty - Crunchy Chips,Crunchy Chips,Box 200g,Texas,Low Fill,Amazon Review,2026-01-22T06:41:00,0.89,False,
251f5b0e-0702-443b-aca4-359257ec2d37,Resealable Bag v1 arrived torn,Cookies Pack,Resealable Bag v1,Pacific Northwest,Damaged Pack,Call Center,2026-01-22T06:59:00,0.69,False,
7003b360-1133-4c90-b0d2-94b2c238ed96,Resealable Bag v1 arrived torn,Cookies Pack,Resealable Bag v1,Midwest,Damaged Pack,Call Center,2026-01-22T07:05:00,0.63,False,
bbf70b12-0b3f-411b-8aca-a07d9dd7c6ab,Ordered Cookies Pack got wrong flavor,Cookies Pack,Box 200g,Midwest,Wrong Flavor,Email,2026-01-22T07:29:00,0.79,False,
b4e4ea39-0141-4fe0-ac09-5a9bd601dd04,Cookies Pack tastes stale from Northeast,Cookies Pack,Can 330ml,Northeast,Stale Taste,Amazon Review,2026-01-22T07:37:00,0.71,False,
9336895c-16aa-4de6-abc5-5409001323d5,New lid on Box 200g doesn't seal properly,Soda Pop,Box 200g,Pacific Northwest,Seal Failure,Twitter,2026-01-22T07:38:00,0.81,False,
4abee585-c00b-492f-927b-aa177378d112,"The Resealable Bag v1 won't close, goes stale in Midwest",Crunchy Chips,Resealable Bag v1,Midwest,Seal Failure,Amazon Review,2026-01-22T07:41:00,0.76,False,
f721d1f0-9a93-46b2-905c-882489cfdc2a,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v1,Northeast,Wrong Flavor,Amazon Review,2026-01-22T07:51:00,0.74,False,
51e8ddde-da3e-4caa-9fe7-45b0c4bbc397,Ordered Granola Bar got wrong flavor,Granola Bar,Can 330ml,Pacific Northwest,Wrong Flavor,Email,2026-01-22T08:11:00,0.92,False,
15aa3ab5-4c1b-4266-b2ff-e20be58f917b,Box 200g leaking in transit to Northeast,Crunchy Chips,Box 200g,Northeast,Leaking,Email,2026-01-22T08:19:00,0.61,False,
ef167172-37c4-4dc0-b14b-f87f76a0b346,Ordered Cookies Pack got wrong flavor,Cookies Pack,Box 200g,Pacific Northwest,Wrong Flavor,Email,2026-01-22T08:22:00,0.92,False,
8777b82e-78cb-40d6-9265-efbcc201575e,Cookies Pack tastes stale from Midwest,Cookies Pack,Box 200g,Midwest,Stale Taste,Call Center,2026-01-22T08:24:00,0.65,False,
21ae7afc-c273-4ff9-815e-ad94ac0c21a5,New lid on Resealable Bag v1 doesn't seal properly,Cookies Pack,Resealable Bag v1,Midwest,Seal Failure,Call Center,2026-01-22T08:24:00,0.69,False,
ad971ba9-0a89-4edb-af46-7210336775f0,Can 330ml arrived torn,Granola Bar,Can 330ml,Pacific Northwest,Damaged Pack,Call Center,2026-01-22T08:26:00,0.64,False,
d368017b-fe53-414c-8bfb-1bdb5bf5660e,Resealable Resealable Bag v2 - New Lid failed to close - Pacific Northwest,Granola Bar,Resealable Bag v2 - New Lid,Pacific Northwest,Seal Failure,Amazon Review,2026-01-22T08:39:00,0.73,False,
aee594c8-98cb-43cd-89cb-a7d33f7a8da8,Resealable Box 200g failed to close - California,Crunchy Chips,Box 200g,California,Seal Failure,Amazon Review,2026-01-22T09:07:00,0.87,False,
e72f8ab7-58db-44f3-8ca6-61d95005e6ce,"The Can 330ml won't close, goes stale in Midwest",Crunchy Chips,Can 330ml,Midwest,Seal Failure,Amazon Review,2026-01-22T09:18:00,0.64,False,
dead0e04-ffa5-45d8-b46f-d89fe55f338e,Resealable Can 330ml failed to close - California,Granola Bar,Can 330ml,California,Seal Failure,Call Center,2026-01-22T09:21:00,0.64,False,
5d9a7c2d-3726-47b5-b1aa-fbbe9551d5e1,Resealable Resealable Bag v1 failed to close - Texas,Granola Bar,Resealable Bag v1,Texas,Seal Failure,Call Center,2026-01-22T09:24:00,0.6,False,
6330ea15-6018-4a43-82d4-b8acf17e5a14,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Midwest,Low Fill,Email,2026-01-22T09:28:00,0.85,False,
13a2f271-c5ca-4ae1-839b-988755b1c81a,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Pacific Northwest,Low Fill,Email,2026-01-22T09:40:00,0.71,False,
6f3ddd22-f5fb-401e-a9f2-bd8e1f6d358d,Resealable Bag v1 leaking in transit to Texas,Cookies Pack,Resealable Bag v1,Texas,Leaking,Email,2026-01-22T09:50:00,0.69,False,
c2555557-3d3e-48b5-8951-adadb20d2bf0,Box 200g leaking in transit to Texas,Crunchy Chips,Box 200g,Texas,Leaking,Call Center,2026-01-22T10:20:00,0.84,False,
aee71894-4292-4269-bc02-f8be89f746c7,Opened Cookies Pack and it was stale,Cookies Pack,Box 200g,Pacific Northwest,Stale Taste,Call Center,2026-01-22T10:28:00,0.66,False,
fc50b8d1-9023-46aa-b45c-7d0968ed4a60,Resealable Bag v2 - New Lid half empty - Cookies Pack,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Low Fill,Email,2026-01-22T10:29:00,0.82,False,
70d9f06d-ea91-49c6-886d-baa304801643,Ordered Granola Bar got wrong flavor,Granola Bar,Can 330ml,Northeast,Wrong Flavor,Email,2026-01-22T10:41:00,0.72,False,
bcb9e89e-5b5b-4ef3-aabb-5d08b5e6a2de,Can 330ml arrived torn,Crunchy Chips,Can 330ml,Texas,Damaged Pack,Call Center,2026-01-22T10:52:00,0.88,False,
64308dfc-08cf-4c3e-8145-2c998d889d39,Can 330ml arrived torn,Crunchy Chips,Can 330ml,Texas,Damaged Pack,Call Center,2026-01-22T10:59:00,0.73,False,
d34cc6b6-4eb1-45e5-a15f-1a5950af89c2,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Pacific Northwest,Low Fill,Amazon Review,2026-01-22T11:04:00,0.84,False,
a0cd0d86-c64f-4d5e-9619-9ac969e56f3a,Can 330ml leaking in transit to California,Cookies Pack,Can 330ml,California,Leaking,Email,2026-01-22T11:05:00,0.61,False,
d9a0bae3-4490-4e83-9807-01ad78a45904,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,Midwest,Low Fill,Amazon Review,2026-01-22T11:08:00,0.79,False,
004084d2-3fb7-4e68-bf7e-f38762bdcc0c,Resealable Resealable Bag v1 failed to close - Pacific Northwest,Cookies Pack,Resealable Bag v1,Pacific Northwest,Seal Failure,Email,2026-01-22T11:12:00,0.8,False,
e7d3588f-1883-4941-8cb9-d9939fc5fa14,Can 330ml half empty - Crunchy Chips,Crunchy Chips,Can 330ml,Texas,Low Fill,Email,2026-01-22T11:12:00,0.88,False,
ddbb5a3f-0eee-4c32-9cb2-9af054e7e1bb,Resealable Bag v2 - New Lid half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Low Fill,Email,2026-01-22T11:26:00,0.93,False,
3267574d-d3b1-43b2-b077-0d57664dc09e,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Texas,Low Fill,Email,2026-01-22T11:30:00,0.71,False,
76cc9eb6-0105-4b93-ba17-6114f364e17b,Box 200g leaking in transit to California,Cookies Pack,Box 200g,California,Leaking,Amazon Review,2026-01-22T11:30:00,0.6,False,
